Start Time, Sat Nov 22 10:09:10 GMT+0100 2014
Energy calibration,  Offset: 0, Slope: 0.43199265003204346, Quadratic: 0
Live Time (s), 596.30936
Real Time (s), 600
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
329, 142.1255818605423, 278
330, 142.55757451057434, 235
331, 142.98956716060638, 287
332, 143.42155981063843, 252
333, 143.85355246067047, 238
334, 144.28554511070251, 232
335, 144.71753776073456, 249
336, 145.1495304107666, 244
337, 145.58152306079865, 261
338, 146.0135157108307, 254
339, 146.44550836086273, 268
340, 146.87750101089478, 251
341, 147.30949366092682, 252
342, 147.74148631095886, 234
343, 148.1734789609909, 255
344, 148.60547161102295, 274
345, 149.037464261055, 245
346, 149.46945691108704, 280
347, 149.90144956111908, 240
348, 150.33344221115112, 301
349, 150.76543486118317, 255
350, 151.1974275112152, 257
351, 151.62942016124725, 263
352, 152.0614128112793, 253
353, 152.49340546131134, 235
354, 152.92539811134338, 243
355, 153.35739076137543, 283
356, 153.78938341140747, 246
357, 154.2213760614395, 262
358, 154.65336871147156, 252
359, 155.0853613615036, 243
360, 155.51735401153564, 254
361, 155.9493466615677, 257
362, 156.38133931159973, 250
363, 156.81333196163177, 247
364, 157.24532461166382, 242
365, 157.67731726169586, 260
366, 158.1093099117279, 246
367, 158.54130256175995, 267
368, 158.973295211792, 232
369, 159.40528786182404, 265
370, 159.83728051185608, 256
371, 160.26927316188812, 245
372, 160.70126581192017, 237
373, 161.1332584619522, 264
374, 161.56525111198425, 278
375, 161.9972437620163, 277
376, 162.42923641204834, 233
377, 162.86122906208038, 243
378, 163.29322171211243, 238
379, 163.72521436214447, 267
380, 164.1572070121765, 234
381, 164.58919966220856, 269
382, 165.0211923122406, 269
383, 165.45318496227264, 275
384, 165.8851776123047, 244
385, 166.31717026233673, 253
386, 166.74916291236877, 256
387, 167.18115556240082, 260
388, 167.61314821243286, 259
389, 168.0451408624649, 258
390, 168.47713351249695, 202
391, 168.909126162529, 233
392, 169.34111881256104, 238
393, 169.77311146259308, 251
394, 170.20510411262512, 269
395, 170.63709676265717, 234
396, 171.0690894126892, 258
397, 171.50108206272125, 245
398, 171.9330747127533, 254
399, 172.36506736278534, 260
400, 172.79706001281738, 270
401, 173.22905266284943, 259
402, 173.66104531288147, 228
403, 174.0930379629135, 238
404, 174.52503061294556, 274
405, 174.9570232629776, 272
406, 175.38901591300964, 267
407, 175.8210085630417, 254
408, 176.25300121307373, 243
409, 176.68499386310577, 259
410, 177.11698651313782, 260
411, 177.54897916316986, 244
412, 177.9809718132019, 265
413, 178.41296446323395, 257
414, 178.844957113266, 271
415, 179.27694976329803, 277
416, 179.70894241333008, 249
417, 180.14093506336212, 240
418, 180.57292771339417, 303
419, 181.0049203634262, 267
420, 181.43691301345825, 253
421, 181.8689056634903, 280
422, 182.30089831352234, 275
423, 182.73289096355438, 263
424, 183.16488361358643, 267
425, 183.59687626361847, 267
426, 184.0288689136505, 296
427, 184.46086156368256, 282
428, 184.8928542137146, 278
429, 185.32484686374664, 272
430, 185.7568395137787, 262
431, 186.18883216381073, 261
432, 186.62082481384277, 253
433, 187.05281746387482, 259
434, 187.48481011390686, 249
435, 187.9168027639389, 264
436, 188.34879541397095, 239
437, 188.780788064003, 243
438, 189.21278071403503, 282
439, 189.64477336406708, 302
440, 190.07676601409912, 272
441, 190.50875866413116, 274
442, 190.9407513141632, 270
443, 191.37274396419525, 275
444, 191.8047366142273, 290
445, 192.23672926425934, 261
446, 192.66872191429138, 282
447, 193.10071456432343, 252
448, 193.53270721435547, 292
449, 193.9646998643875, 282
450, 194.39669251441956, 278
451, 194.8286851644516, 276
452, 195.26067781448364, 267
453, 195.6926704645157, 273
454, 196.12466311454773, 254
455, 196.55665576457977, 278
456, 196.98864841461182, 267
457, 197.42064106464386, 280
458, 197.8526337146759, 264
459, 198.28462636470795, 266
460, 198.71661901474, 252
461, 199.14861166477203, 266
462, 199.58060431480408, 288
463, 200.01259696483612, 253
464, 200.44458961486816, 285
465, 200.8765822649002, 269
466, 201.30857491493225, 273
467, 201.7405675649643, 280
468, 202.17256021499634, 279
469, 202.60455286502838, 278
470, 203.03654551506042, 282
471, 203.46853816509247, 257
472, 203.9005308151245, 287
473, 204.33252346515656, 256
474, 204.7645161151886, 273
475, 205.19650876522064, 265
476, 205.62850141525269, 245
477, 206.06049406528473, 222
478, 206.49248671531677, 250
479, 206.92447936534882, 254
480, 207.35647201538086, 250
481, 207.7884646654129, 258
482, 208.22045731544495, 273
483, 208.652449965477, 273
484, 209.08444261550903, 254
485, 209.51643526554108, 231
486, 209.94842791557312, 238
487, 210.38042056560516, 268
488, 210.8124132156372, 254
489, 211.24440586566925, 271
490, 211.6763985157013, 221
491, 212.10839116573334, 241
492, 212.54038381576538, 260
493, 212.97237646579742, 254
494, 213.40436911582947, 230
495, 213.8363617658615, 266
496, 214.26835441589355, 251
497, 214.7003470659256, 249
498, 215.13233971595764, 248
499, 215.56433236598969, 272
500, 215.99632501602173, 269
501, 216.42831766605377, 254
502, 216.86031031608582, 206
503, 217.29230296611786, 253
504, 217.7242956161499, 246
505, 218.15628826618195, 223
506, 218.588280916214, 258
507, 219.02027356624603, 241
508, 219.45226621627808, 235
509, 219.88425886631012, 251
510, 220.31625151634216, 268
511, 220.7482441663742, 241
512, 221.18023681640625, 238
513, 221.6122294664383, 231
514, 222.04422211647034, 266
515, 222.47621476650238, 241
516, 222.90820741653442, 241
517, 223.34020006656647, 233
518, 223.7721927165985, 225
519, 224.20418536663055, 234
520, 224.6361780166626, 237
521, 225.06817066669464, 238
522, 225.50016331672668, 248
523, 225.93215596675873, 264
524, 226.36414861679077, 247
525, 226.79614126682281, 210
526, 227.22813391685486, 247
527, 227.6601265668869, 234
528, 228.09211921691895, 271
529, 228.524111866951, 260
530, 228.95610451698303, 229
531, 229.38809716701508, 235
532, 229.82008981704712, 235
533, 230.25208246707916, 248
534, 230.6840751171112, 224
535, 231.11606776714325, 244
536, 231.5480604171753, 277
537, 231.98005306720734, 231
538, 232.41204571723938, 259
539, 232.84403836727142, 214
540, 233.27603101730347, 263
541, 233.7080236673355, 243
542, 234.14001631736755, 259
543, 234.5720089673996, 255
544, 235.00400161743164, 235
545, 235.43599426746368, 239
546, 235.86798691749573, 220
547, 236.29997956752777, 246
548, 236.73197221755981, 235
549, 237.16396486759186, 236
550, 237.5959575176239, 236
551, 238.02795016765594, 215
552, 238.459942817688, 214
553, 238.89193546772003, 247
554, 239.32392811775208, 240
555, 239.75592076778412, 222
556, 240.18791341781616, 244
557, 240.6199060678482, 246
558, 241.05189871788025, 235
559, 241.4838913679123, 213
560, 241.91588401794434, 233
561, 242.34787666797638, 217
562, 242.77986931800842, 226
563, 243.21186196804047, 237
564, 243.6438546180725, 245
565, 244.07584726810455, 233
566, 244.5078399181366, 228
567, 244.93983256816864, 236
568, 245.37182521820068, 249
569, 245.80381786823273, 246
570, 246.23581051826477, 222
571, 246.6678031682968, 238
572, 247.09979581832886, 214
573, 247.5317884683609, 236
574, 247.96378111839294, 249
575, 248.395773768425, 233
576, 248.82776641845703, 238
577, 249.25975906848907, 246
578, 249.69175171852112, 224
579, 250.12374436855316, 233
580, 250.5557370185852, 233
581, 250.98772966861725, 236
582, 251.4197223186493, 229
583, 251.85171496868134, 239
584, 252.28370761871338, 241
585, 252.71570026874542, 256
586, 253.14769291877747, 229
587, 253.5796855688095, 251
588, 254.01167821884155, 217
589, 254.4436708688736, 246
590, 254.87566351890564, 244
591, 255.30765616893768, 224
592, 255.73964881896973, 200
593, 256.17164146900177, 244
594, 256.6036341190338, 227
595, 257.03562676906586, 208
596, 257.4676194190979, 235
597, 257.89961206912994, 202
598, 258.331604719162, 241
599, 258.76359736919403, 207
600, 259.1955900192261, 246
601, 259.6275826692581, 213
602, 260.05957531929016, 191
603, 260.4915679693222, 214
604, 260.92356061935425, 246
605, 261.3555532693863, 240
606, 261.78754591941833, 221
607, 262.2195385694504, 207
608, 262.6515312194824, 241
609, 263.08352386951447, 235
610, 263.5155165195465, 223
611, 263.94750916957855, 239
612, 264.3795018196106, 221
613, 264.81149446964264, 235
614, 265.2434871196747, 239
615, 265.6754797697067, 210
616, 266.10747241973877, 240
617, 266.5394650697708, 242
618, 266.97145771980286, 192
619, 267.4034503698349, 238
620, 267.83544301986694, 235
621, 268.267435669899, 223
622, 268.69942831993103, 200
623, 269.1314209699631, 216
624, 269.5634136199951, 215
625, 269.99540627002716, 204
626, 270.4273989200592, 224
627, 270.85939157009125, 205
628, 271.2913842201233, 244
629, 271.72337687015533, 251
630, 272.1553695201874, 224
631, 272.5873621702194, 202
632, 273.01935482025146, 236
633, 273.4513474702835, 233
634, 273.88334012031555, 234
635, 274.3153327703476, 207
636, 274.74732542037964, 253
637, 275.1793180704117, 221
638, 275.6113107204437, 230
639, 276.04330337047577, 225
640, 276.4752960205078, 207
641, 276.90728867053986, 224
642, 277.3392813205719, 242
643, 277.77127397060394, 241
644, 278.203266620636, 226
645, 278.63525927066803, 236
646, 279.0672519207001, 216
647, 279.4992445707321, 228
648, 279.93123722076416, 197
649, 280.3632298707962, 216
650, 280.79522252082825, 233
651, 281.2272151708603, 247
652, 281.65920782089233, 250
653, 282.0912004709244, 220
654, 282.5231931209564, 222
655, 282.95518577098846, 212
656, 283.3871784210205, 244
657, 283.81917107105255, 220
658, 284.2511637210846, 218
659, 284.68315637111664, 226
660, 285.1151490211487, 209
661, 285.5471416711807, 252
662, 285.97913432121277, 242
663, 286.4111269712448, 224
664, 286.84311962127686, 221
665, 287.2751122713089, 231
666, 287.70710492134094, 253
667, 288.139097571373, 197
668, 288.57109022140503, 227
669, 289.0030828714371, 230
670, 289.4350755214691, 217
671, 289.86706817150116, 249
672, 290.2990608215332, 193
673, 290.73105347156525, 244
674, 291.1630461215973, 253
675, 291.59503877162933, 215
676, 292.0270314216614, 259
677, 292.4590240716934, 211
678, 292.89101672172546, 217
679, 293.3230093717575, 211
680, 293.75500202178955, 228
681, 294.1869946718216, 227
682, 294.61898732185364, 218
683, 295.0509799718857, 209
684, 295.4829726219177, 204
685, 295.91496527194977, 220
686, 296.3469579219818, 264
687, 296.77895057201385, 233
688, 297.2109432220459, 214
689, 297.64293587207794, 219
690, 298.07492852211, 240
691, 298.50692117214203, 230
692, 298.9389138221741, 232
693, 299.3709064722061, 224
694, 299.80289912223816, 217
695, 300.2348917722702, 215
696, 300.66688442230225, 232
697, 301.0988770723343, 215
698, 301.53086972236633, 220
699, 301.9628623723984, 236
700, 302.3948550224304, 240
701, 302.82684767246246, 239
702, 303.2588403224945, 229
703, 303.69083297252655, 228
704, 304.1228256225586, 222
705, 304.55481827259064, 213
706, 304.9868109226227, 233
707, 305.4188035726547, 220
708, 305.85079622268677, 226
709, 306.2827888727188, 226
710, 306.71478152275085, 215
711, 307.1467741727829, 196
712, 307.57876682281494, 234
713, 308.010759472847, 233
714, 308.442752122879, 225
715, 308.8747447729111, 221
716, 309.3067374229431, 247
717, 309.73873007297516, 237
718, 310.1707227230072, 248
719, 310.60271537303925, 222
720, 311.0347080230713, 207
721, 311.46670067310333, 236
722, 311.8986933231354, 215
723, 312.3306859731674, 217
724, 312.76267862319946, 221
725, 313.1946712732315, 236
726, 313.62666392326355, 243
727, 314.0586565732956, 223
728, 314.49064922332764, 230
729, 314.9226418733597, 219
730, 315.3546345233917, 231
731, 315.78662717342377, 219
732, 316.2186198234558, 220
733, 316.65061247348785, 215
734, 317.0826051235199, 216
735, 317.51459777355194, 217
736, 317.946590423584, 204
737, 318.378583073616, 228
738, 318.81057572364807, 243
739, 319.2425683736801, 213
740, 319.67456102371216, 229
741, 320.1065536737442, 225
742, 320.53854632377625, 231
743, 320.9705389738083, 220
744, 321.40253162384033, 196
745, 321.8345242738724, 213
746, 322.2665169239044, 216
747, 322.69850957393646, 230
748, 323.1305022239685, 223
749, 323.56249487400055, 195
750, 323.9944875240326, 218
751, 324.42648017406464, 198
752, 324.8584728240967, 228
753, 325.2904654741287, 215
754, 325.72245812416077, 229
755, 326.1544507741928, 208
756, 326.58644342422485, 216
757, 327.0184360742569, 220
758, 327.45042872428894, 164
759, 327.882421374321, 221
760, 328.314414024353, 208
761, 328.74640667438507, 226
762, 329.1783993244171, 214
763, 329.61039197444916, 217
764, 330.0423846244812, 212
765, 330.47437727451324, 217
766, 330.9063699245453, 242
767, 331.33836257457733, 201
768, 331.7703552246094, 209
769, 332.2023478746414, 214
770, 332.63434052467346, 232
771, 333.0663331747055, 229
772, 333.49832582473755, 221
773, 333.9303184747696, 220
774, 334.36231112480164, 222
775, 334.7943037748337, 255
776, 335.2262964248657, 224
777, 335.65828907489777, 212
778, 336.0902817249298, 253
779, 336.52227437496185, 214
780, 336.9542670249939, 217
781, 337.38625967502594, 212
782, 337.818252325058, 226
783, 338.25024497509, 239
784, 338.68223762512207, 204
785, 339.1142302751541, 200
786, 339.54622292518616, 215
787, 339.9782155752182, 227
788, 340.41020822525024, 187
789, 340.8422008752823, 212
790, 341.27419352531433, 207
791, 341.7061861753464, 218
792, 342.1381788253784, 236
793, 342.57017147541046, 207
794, 343.0021641254425, 186
795, 343.43415677547455, 189
796, 343.8661494255066, 200
797, 344.29814207553864, 204
798, 344.7301347255707, 213
799, 345.1621273756027, 201
800, 345.59412002563477, 240
801, 346.0261126756668, 217
802, 346.45810532569885, 232
803, 346.8900979757309, 211
804, 347.32209062576294, 202
805, 347.754083275795, 223
806, 348.186075925827, 243
807, 348.61806857585907, 247
808, 349.0500612258911, 212
809, 349.48205387592316, 226
810, 349.9140465259552, 215
811, 350.34603917598724, 186
812, 350.7780318260193, 203
813, 351.21002447605133, 213
814, 351.6420171260834, 213
815, 352.0740097761154, 230
816, 352.50600242614746, 219
817, 352.9379950761795, 204
818, 353.36998772621155, 222
819, 353.8019803762436, 223
820, 354.23397302627563, 214
821, 354.6659656763077, 213
822, 355.0979583263397, 230
823, 355.52995097637177, 229
824, 355.9619436264038, 239
825, 356.39393627643585, 208
826, 356.8259289264679, 239
827, 357.25792157649994, 224
828, 357.689914226532, 200
829, 358.121906876564, 204
830, 358.55389952659607, 223
831, 358.9858921766281, 183
832, 359.41788482666016, 209
833, 359.8498774766922, 194
834, 360.28187012672424, 220
835, 360.7138627767563, 215
836, 361.14585542678833, 216
837, 361.5778480768204, 222
838, 362.0098407268524, 231
839, 362.44183337688446, 208
840, 362.8738260269165, 221
841, 363.30581867694855, 211
842, 363.7378113269806, 213
843, 364.16980397701263, 211
844, 364.6017966270447, 224
845, 365.0337892770767, 182
846, 365.46578192710876, 192
847, 365.8977745771408, 213
848, 366.32976722717285, 192
849, 366.7617598772049, 221
850, 367.19375252723694, 205
851, 367.625745177269, 207
852, 368.057737827301, 246
853, 368.48973047733307, 222
854, 368.9217231273651, 212
855, 369.35371577739716, 200
856, 369.7857084274292, 224
857, 370.21770107746124, 237
858, 370.6496937274933, 219
859, 371.08168637752533, 217
860, 371.5136790275574, 204
861, 371.9456716775894, 198
862, 372.37766432762146, 222
863, 372.8096569776535, 218
864, 373.24164962768555, 193
865, 373.6736422777176, 209
866, 374.10563492774963, 228
867, 374.5376275777817, 236
868, 374.9696202278137, 200
869, 375.40161287784576, 201
870, 375.8336055278778, 223
871, 376.26559817790985, 222
872, 376.6975908279419, 214
873, 377.12958347797394, 194
874, 377.561576128006, 203
875, 377.993568778038, 182
876, 378.42556142807007, 199
877, 378.8575540781021, 187
878, 379.28954672813416, 250
879, 379.7215393781662, 215
880, 380.15353202819824, 173
881, 380.5855246782303, 220
882, 381.01751732826233, 196
883, 381.4495099782944, 202
884, 381.8815026283264, 200
885, 382.31349527835846, 237
886, 382.7454879283905, 203
887, 383.17748057842255, 203
888, 383.6094732284546, 196
889, 384.04146587848663, 220
890, 384.4734585285187, 217
891, 384.9054511785507, 192
892, 385.33744382858276, 213
893, 385.7694364786148, 220
894, 386.20142912864685, 221
895, 386.6334217786789, 198
896, 387.06541442871094, 194
897, 387.497407078743, 200
898, 387.929399728775, 189
899, 388.36139237880707, 192
900, 388.7933850288391, 183
901, 389.22537767887115, 202
902, 389.6573703289032, 174
903, 390.08936297893524, 172
904, 390.5213556289673, 195
905, 390.95334827899933, 205
906, 391.3853409290314, 194
907, 391.8173335790634, 198
908, 392.24932622909546, 209
909, 392.6813188791275, 210
910, 393.11331152915955, 198
911, 393.5453041791916, 214
912, 393.97729682922363, 175
913, 394.4092894792557, 203
914, 394.8412821292877, 217
915, 395.27327477931976, 188
916, 395.7052674293518, 208
917, 396.13726007938385, 200
918, 396.5692527294159, 197
919, 397.00124537944794, 198
920, 397.43323802948, 203
921, 397.865230679512, 213
922, 398.29722332954407, 198
923, 398.7292159795761, 192
924, 399.16120862960815, 185
925, 399.5932012796402, 215
926, 400.02519392967224, 199
927, 400.4571865797043, 195
928, 400.8891792297363, 182
929, 401.3211718797684, 196
930, 401.7531645298004, 195
931, 402.18515717983246, 181
932, 402.6171498298645, 201
933, 403.04914247989655, 206
934, 403.4811351299286, 221
935, 403.91312777996063, 173
936, 404.3451204299927, 200
937, 404.7771130800247, 206
938, 405.20910573005676, 221
939, 405.6410983800888, 176
940, 406.07309103012085, 178
941, 406.5050836801529, 183
942, 406.93707633018494, 201
943, 407.369068980217, 190
944, 407.801061630249, 202
945, 408.23305428028107, 187
946, 408.6650469303131, 212
947, 409.09703958034515, 197
948, 409.5290322303772, 201
949, 409.96102488040924, 179
950, 410.3930175304413, 190
951, 410.8250101804733, 167
952, 411.25700283050537, 217
953, 411.6889954805374, 163
954, 412.12098813056946, 200
955, 412.5529807806015, 229
956, 412.98497343063354, 187
957, 413.4169660806656, 205
958, 413.84895873069763, 211
959, 414.2809513807297, 169
960, 414.7129440307617, 193
961, 415.14493668079376, 208
962, 415.5769293308258, 211
963, 416.00892198085785, 208
964, 416.4409146308899, 223
965, 416.87290728092194, 183
966, 417.304899930954, 190
967, 417.736892580986, 196
968, 418.16888523101807, 186
969, 418.6008778810501, 197
970, 419.03287053108215, 152
971, 419.4648631811142, 178
972, 419.89685583114624, 204
973, 420.3288484811783, 172
974, 420.7608411312103, 215
975, 421.19283378124237, 206
976, 421.6248264312744, 195
