Channel, Energy (keV), Counts
313, 135.2136994600296, 135
314, 135.64569211006165, 152
315, 136.0776847600937, 142
316, 136.50967741012573, 152
317, 136.94167006015778, 129
318, 137.37366271018982, 120
319, 137.80565536022186, 136
320, 138.2376480102539, 129
321, 138.66964066028595, 142
322, 139.101633310318, 158
323, 139.53362596035004, 127
324, 139.96561861038208, 130
325, 140.39761126041412, 131
326, 140.82960391044617, 160
327, 141.2615965604782, 131
328, 141.69358921051025, 149
329, 142.1255818605423, 145
330, 142.55757451057434, 154
331, 142.98956716060638, 140
332, 143.42155981063843, 152
333, 143.85355246067047, 158
334, 144.28554511070251, 132
335, 144.71753776073456, 154
336, 145.1495304107666, 137
337, 145.58152306079865, 136
338, 146.0135157108307, 150
339, 146.44550836086273, 137
340, 146.87750101089478, 142
341, 147.30949366092682, 134
342, 147.74148631095886, 124
343, 148.1734789609909, 134
344, 148.60547161102295, 129
