Channel, Energy (keV), Counts
641, 30.363385435193777, 58
642, 30.410844687372446, 42
643, 30.458303939551115, 44
644, 30.505763191729784, 52
645, 30.553222443908453, 47
646, 30.600681696087122, 69
647, 30.64814094826579, 55
648, 30.69560020044446, 61
649, 30.74305945262313, 52
650, 30.790518704801798, 62
651, 30.837977956980467, 61
652, 30.885437209159136, 53
653, 30.932896461337805, 56
654, 30.980355713516474, 62
655, 31.027814965695143, 47
656, 31.07527421787381, 66
657, 31.12273347005248, 62
658, 31.17019272223115, 68
659, 31.21765197440982, 61
660, 31.265111226588488, 76
661, 31.312570478767157, 63
662, 31.360029730945826, 79
663, 31.407488983124495, 68
664, 31.454948235303164, 78
665, 31.502407487481833, 110
666, 31.5498667396605, 128
667, 31.59732599183917, 156
668, 31.64478524401784, 197
669, 31.69224449619651, 249
670, 31.739703748375177, 261
671, 31.787163000553846, 322
672, 31.834622252732515, 387
673, 31.882081504911184, 464
674, 31.929540757089853, 413
675, 31.977000009268522, 516
676, 32.02445926144719, 504
677, 32.07191851362586, 556
678, 32.11937776580453, 593
679, 32.1668370179832, 569
680, 32.21429627016187, 621
681, 32.261755522340536, 585
682, 32.309214774519205, 579
683, 32.356674026697874, 538
684, 32.40413327887654, 420
685, 32.45159253105521, 389
686, 32.49905178323388, 311
687, 32.54651103541255, 211
688, 32.59397028759122, 140
689, 32.64142953976989, 104
690, 32.68888879194856, 89
691, 32.736348044127226, 55
692, 32.783807296305895, 55
693, 32.831266548484564, 46
694, 32.87872580066323, 36
695, 32.9261850528419, 45
696, 32.97364430502057, 47
697, 33.02110355719924, 42
698, 33.06856280937791, 39
699, 33.11602206155658, 38
700, 33.16348131373525, 43
701, 33.210940565913916, 48
702, 33.258399818092585, 38
703, 33.305859070271254, 36
704, 33.35331832244992, 33
705, 33.40077757462859, 40
706, 33.44823682680726, 37
707, 33.49569607898593, 32
708, 33.5431553311646, 34
709, 33.59061458334327, 34
710, 33.638073835521936, 43
711, 33.685533087700605, 28
712, 33.732992339879274, 34
713, 33.78045159205794, 40
714, 33.82791084423661, 47
715, 33.87537009641528, 38
716, 33.92282934859395, 32
717, 33.97028860077262, 25
718, 34.01774785295129, 26
719, 34.06520710512996, 31
720, 34.112666357308626, 34
721, 34.160125609487295, 38
722, 34.207584861665964, 32
723, 34.25504411384463, 33
724, 34.3025033660233, 32
725, 34.34996261820197, 32
726, 34.39742187038064, 43
727, 34.44488112255931, 48
728, 34.49234037473798, 31
729, 34.53979962691665, 40
730, 34.587258879095316, 27
731, 34.634718131273985, 40
732, 34.682177383452654, 40
733, 34.72963663563132, 31
734, 34.77709588780999, 24
735, 34.82455513998866, 44
736, 34.87201439216733, 48
737, 34.919473644346, 37
738, 34.96693289652467, 38
739, 35.01439214870334, 36
740, 35.061851400882006, 43
741, 35.109310653060675, 42
742, 35.156769905239344, 36
743, 35.20422915741801, 50
744, 35.25168840959668, 37
745, 35.29914766177535, 49
746, 35.34660691395402, 54
747, 35.39406616613269, 38
748, 35.44152541831136, 44
749, 35.48898467049003, 40
750, 35.536443922668695, 38
751, 35.583903174847364, 44
752, 35.63136242702603, 42
753, 35.6788216792047, 46
754, 35.72628093138337, 40
755, 35.77374018356204, 39
756, 35.82119943574071, 61
757, 35.86865868791938, 48
758, 35.91611794009805, 45
759, 35.963577192276716, 68
760, 36.011036444455385, 73
761, 36.058495696634054, 86
762, 36.10595494881272, 104
763, 36.15341420099139, 120
764, 36.20087345317006, 161
765, 36.24833270534873, 158
766, 36.2957919575274, 186
767, 36.34325120970607, 197
768, 36.39071046188474, 191
769, 36.438169714063406, 199
770, 36.485628966242075, 188
771, 36.533088218420744, 169
772, 36.58054747059941, 131
773, 36.62800672277808, 108
774, 36.67546597495675, 102
775, 36.72292522713542, 89
776, 36.77038447931409, 74
777, 36.81784373149276, 72
778, 36.86530298367143, 76
779, 36.912762235850096, 65
780, 36.960221488028765, 59
781, 37.007680740207434, 70
782, 37.0551399923861, 71
783, 37.10259924456477, 81
784, 37.15005849674344, 74
785, 37.19751774892211, 78
786, 37.24497700110078, 85
787, 37.29243625327945, 82
788, 37.33989550545812, 82
789, 37.387354757636786, 87
790, 37.434814009815454, 104
791, 37.48227326199412, 78
792, 37.52973251417279, 65
793, 37.57719176635146, 47
794, 37.62465101853013, 51
795, 37.6721102707088, 45
796, 37.71956952288747, 52
797, 37.76702877506614, 41
798, 37.814488027244806, 39
799, 37.861947279423475, 50
800, 37.909406531602144, 48
801, 37.95686578378081, 33
802, 38.00432503595948, 47
803, 38.05178428813815, 47
804, 38.09924354031682, 41
805, 38.14670279249549, 39
806, 38.19416204467416, 36
807, 38.24162129685283, 47
808, 38.289080549031496, 39
809, 38.336539801210165, 38
810, 38.383999053388834, 47
811, 38.4314583055675, 40
812, 38.47891755774617, 29
813, 38.52637680992484, 28
814, 38.57383606210351, 38
815, 38.62129531428218, 31
816, 38.66875456646085, 29
817, 38.71621381863952, 40
818, 38.763673070818186, 36
819, 38.811132322996855, 32
820, 38.858591575175524, 38
821, 38.90605082735419, 40
822, 38.95351007953286, 35
823, 39.00096933171153, 37
824, 39.0484285838902, 39
825, 39.09588783606887, 38
826, 39.14334708824754, 40
827, 39.19080634042621, 38
828, 39.238265592604876, 21
829, 39.285724844783545, 36
830, 39.33318409696221, 33
831, 39.38064334914088, 29
832, 39.42810260131955, 35
833, 39.47556185349822, 35
834, 39.52302110567689, 40
835, 39.57048035785556, 34
836, 39.61793961003423, 30
837, 39.665398862212896, 37
838, 39.712858114391565, 32
839, 39.760317366570234, 32
840, 39.8077766187489, 29
841, 39.85523587092757, 32
842, 39.90269512310624, 41
843, 39.95015437528491, 41
844, 39.99761362746358, 34
845, 40.04507287964225, 33
846, 40.09253213182092, 29
847, 40.139991383999586, 26
848, 40.187450636178255, 37
849, 40.234909888356924, 39
850, 40.28236914053559, 35
851, 40.32982839271426, 26
852, 40.37728764489293, 32
853, 40.4247468970716, 38
854, 40.47220614925027, 31
855, 40.51966540142894, 32
856, 40.56712465360761, 29
857, 40.614583905786276, 37
858, 40.662043157964945, 34
859, 40.709502410143614, 34
860, 40.75696166232228, 37
861, 40.80442091450095, 42
862, 40.85188016667962, 42
863, 40.89933941885829, 32
864, 40.94679867103696, 29
865, 40.99425792321563, 27
866, 41.0417171753943, 30
867, 41.089176427572966, 30
868, 41.136635679751635, 34
869, 41.184094931930304, 44
870, 41.23155418410897, 28
871, 41.27901343628764, 32
872, 41.32647268846631, 42
873, 41.37393194064498, 35
874, 41.42139119282365, 28
875, 41.46885044500232, 35
876, 41.516309697180986, 30
877, 41.563768949359655, 34
878, 41.611228201538324, 32
879, 41.65868745371699, 40
880, 41.70614670589566, 22
881, 41.75360595807433, 20
882, 41.801065210253, 32
883, 41.84852446243167, 28
884, 41.89598371461034, 30
885, 41.94344296678901, 27
886, 41.990902218967676, 40
887, 42.038361471146345, 26
888, 42.085820723325014, 35
889, 42.13327997550368, 35
890, 42.18073922768235, 30
891, 42.22819847986102, 21
892, 42.27565773203969, 26
893, 42.32311698421836, 27
894, 42.37057623639703, 33
895, 42.4180354885757, 29
896, 42.465494740754366, 21
897, 42.512953992933035, 27
898, 42.560413245111704, 23
899, 42.60787249729037, 36
900, 42.65533174946904, 31
901, 42.70279100164771, 40
902, 42.75025025382638, 27
903, 42.79770950600505, 19
904, 42.84516875818372, 29
905, 42.89262801036239, 38
906, 42.940087262541056, 33
907, 42.987546514719725, 27
908, 43.035005766898394, 20
909, 43.08246501907706, 28
910, 43.12992427125573, 33
911, 43.1773835234344, 25
912, 43.22484277561307, 24
913, 43.27230202779174, 33
914, 43.31976127997041, 28
915, 43.36722053214908, 25
916, 43.414679784327745, 28
917, 43.462139036506414, 24
918, 43.50959828868508, 27
919, 43.55705754086375, 23
920, 43.60451679304242, 32
921, 43.65197604522109, 28
922, 43.69943529739976, 27
923, 43.74689454957843, 27
924, 43.7943538017571, 31
925, 43.841813053935766, 33
926, 43.889272306114435, 32
927, 43.936731558293104, 12
928, 43.98419081047177, 22
929, 44.03165006265044, 28
930, 44.07910931482911, 33
931, 44.12656856700778, 32
932, 44.17402781918645, 43
933, 44.22148707136512, 25
934, 44.26894632354379, 31
935, 44.316405575722456, 39
936, 44.363864827901125, 29
937, 44.411324080079794, 28
938, 44.45878333225846, 39
939, 44.50624258443713, 32
940, 44.5537018366158, 38
941, 44.60116108879447, 28
942, 44.64862034097314, 27
943, 44.69607959315181, 31
944, 44.74353884533048, 29
945, 44.790998097509146, 28
946, 44.838457349687815, 32
947, 44.885916601866484, 33
948, 44.93337585404515, 24
949, 44.98083510622382, 33
950, 45.02829435840249, 27
951, 45.07575361058116, 33
952, 45.12321286275983, 26
953, 45.1706721149385, 24
954, 45.21813136711717, 34
955, 45.265590619295835, 23
956, 45.313049871474504, 24
957, 45.36050912365317, 24
958, 45.40796837583184, 23
959, 45.45542762801051, 26
960, 45.50288688018918, 24
961, 45.55034613236785, 31
962, 45.59780538454652, 29
963, 45.64526463672519, 27
964, 45.692723888903856, 27
965, 45.740183141082525, 17
966, 45.787642393261194, 26
967, 45.83510164543986, 31
968, 45.88256089761853, 28
969, 45.9300201497972, 34
970, 45.97747940197587, 27
971, 46.02493865415454, 34
972, 46.07239790633321, 24
973, 46.11985715851188, 27
974, 46.167316410690546, 17
975, 46.214775662869215, 21
976, 46.262234915047884, 18
977, 46.30969416722655, 32
978, 46.35715341940522, 26
979, 46.40461267158389, 27
980, 46.45207192376256, 34
981, 46.49953117594123, 24
982, 46.5469904281199, 22
983, 46.59444968029857, 25
984, 46.641908932477236, 31
985, 46.689368184655905, 38
986, 46.736827436834574, 27
987, 46.78428668901324, 30
988, 46.83174594119191, 26
989, 46.87920519337058, 25
990, 46.92666444554925, 29
991, 46.97412369772792, 36
