Start Time, Wed Oct 18 10:53:05 GMT+0200 2023
Energy calibration,  Offset: -0.05799521133303642, Slope: 0.047459252178668976, Quadratic: 0
Live Time (s), 551.18
Real Time (s), 900
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
606, 28.702311608940363, 42
607, 28.749770861119032, 33
608, 28.7972301132977, 32
609, 28.84468936547637, 40
610, 28.89214861765504, 48
611, 28.939607869833708, 36
612, 28.987067122012377, 34
613, 29.034526374191046, 34
614, 29.081985626369715, 31
615, 29.129444878548384, 49
616, 29.176904130727053, 42
617, 29.22436338290572, 36
618, 29.27182263508439, 29
619, 29.31928188726306, 38
620, 29.36674113944173, 30
621, 29.414200391620398, 44
622, 29.461659643799067, 26
623, 29.509118895977736, 40
624, 29.556578148156404, 25
625, 29.604037400335073, 31
626, 29.651496652513742, 37
627, 29.69895590469241, 36
628, 29.74641515687108, 43
629, 29.79387440904975, 42
630, 29.84133366122842, 53
631, 29.888792913407087, 43
632, 29.936252165585756, 32
633, 29.983711417764425, 54
634, 30.031170669943094, 37
635, 30.078629922121763, 41
636, 30.126089174300432, 34
637, 30.1735484264791, 36
638, 30.22100767865777, 40
639, 30.26846693083644, 30
640, 30.315926183015108, 34
641, 30.363385435193777, 38
642, 30.410844687372446, 29
643, 30.458303939551115, 45
644, 30.505763191729784, 42
645, 30.553222443908453, 34
646, 30.600681696087122, 44
647, 30.64814094826579, 37
648, 30.69560020044446, 35
649, 30.74305945262313, 30
650, 30.790518704801798, 28
651, 30.837977956980467, 48
652, 30.885437209159136, 41
653, 30.932896461337805, 40
654, 30.980355713516474, 47
655, 31.027814965695143, 42
656, 31.07527421787381, 44
657, 31.12273347005248, 47
658, 31.17019272223115, 31
659, 31.21765197440982, 33
660, 31.265111226588488, 40
661, 31.312570478767157, 36
662, 31.360029730945826, 29
663, 31.407488983124495, 37
664, 31.454948235303164, 30
665, 31.502407487481833, 38
666, 31.5498667396605, 37
667, 31.59732599183917, 34
668, 31.64478524401784, 50
669, 31.69224449619651, 37
670, 31.739703748375177, 41
671, 31.787163000553846, 42
672, 31.834622252732515, 33
673, 31.882081504911184, 27
674, 31.929540757089853, 25
675, 31.977000009268522, 34
676, 32.02445926144719, 37
677, 32.07191851362586, 34
678, 32.11937776580453, 47
679, 32.1668370179832, 41
680, 32.21429627016187, 39
681, 32.261755522340536, 34
682, 32.309214774519205, 38
683, 32.356674026697874, 44
684, 32.40413327887654, 32
685, 32.45159253105521, 39
686, 32.49905178323388, 29
687, 32.54651103541255, 29
688, 32.59397028759122, 34
689, 32.64142953976989, 44
690, 32.68888879194856, 34
691, 32.736348044127226, 37
692, 32.783807296305895, 44
693, 32.831266548484564, 33
694, 32.87872580066323, 40
695, 32.9261850528419, 39
696, 32.97364430502057, 41
697, 33.02110355719924, 37
698, 33.06856280937791, 39
699, 33.11602206155658, 32
700, 33.16348131373525, 34
701, 33.210940565913916, 25
702, 33.258399818092585, 38
703, 33.305859070271254, 27
704, 33.35331832244992, 36
705, 33.40077757462859, 33
706, 33.44823682680726, 35
707, 33.49569607898593, 31
708, 33.5431553311646, 38
709, 33.59061458334327, 27
710, 33.638073835521936, 48
711, 33.685533087700605, 46
712, 33.732992339879274, 40
713, 33.78045159205794, 40
714, 33.82791084423661, 41
715, 33.87537009641528, 44
716, 33.92282934859395, 42
717, 33.97028860077262, 37
718, 34.01774785295129, 39
719, 34.06520710512996, 35
720, 34.112666357308626, 42
721, 34.160125609487295, 30
722, 34.207584861665964, 45
723, 34.25504411384463, 30
724, 34.3025033660233, 30
725, 34.34996261820197, 35
726, 34.39742187038064, 34
727, 34.44488112255931, 46
728, 34.49234037473798, 21
729, 34.53979962691665, 30
730, 34.587258879095316, 48
731, 34.634718131273985, 37
732, 34.682177383452654, 41
733, 34.72963663563132, 37
734, 34.77709588780999, 43
735, 34.82455513998866, 38
736, 34.87201439216733, 29
737, 34.919473644346, 39
738, 34.96693289652467, 26
739, 35.01439214870334, 36
740, 35.061851400882006, 38
741, 35.109310653060675, 48
742, 35.156769905239344, 44
743, 35.20422915741801, 43
744, 35.25168840959668, 32
745, 35.29914766177535, 34
746, 35.34660691395402, 43
747, 35.39406616613269, 35
748, 35.44152541831136, 44
749, 35.48898467049003, 35
750, 35.536443922668695, 31
751, 35.583903174847364, 31
752, 35.63136242702603, 41
753, 35.6788216792047, 30
754, 35.72628093138337, 34
755, 35.77374018356204, 33
756, 35.82119943574071, 24
757, 35.86865868791938, 33
758, 35.91611794009805, 32
759, 35.963577192276716, 44
760, 36.011036444455385, 45
761, 36.058495696634054, 44
762, 36.10595494881272, 38
763, 36.15341420099139, 42
764, 36.20087345317006, 44
765, 36.24833270534873, 36
766, 36.2957919575274, 37
767, 36.34325120970607, 43
768, 36.39071046188474, 38
769, 36.438169714063406, 37
770, 36.485628966242075, 44
771, 36.533088218420744, 34
772, 36.58054747059941, 32
773, 36.62800672277808, 41
774, 36.67546597495675, 40
775, 36.72292522713542, 41
776, 36.77038447931409, 27
777, 36.81784373149276, 35
778, 36.86530298367143, 35
779, 36.912762235850096, 30
780, 36.960221488028765, 33
781, 37.007680740207434, 37
782, 37.0551399923861, 38
783, 37.10259924456477, 31
784, 37.15005849674344, 26
785, 37.19751774892211, 35
786, 37.24497700110078, 35
787, 37.29243625327945, 46
788, 37.33989550545812, 42
789, 37.387354757636786, 38
790, 37.434814009815454, 27
791, 37.48227326199412, 35
792, 37.52973251417279, 37
793, 37.57719176635146, 41
794, 37.62465101853013, 41
795, 37.6721102707088, 34
796, 37.71956952288747, 39
797, 37.76702877506614, 46
798, 37.814488027244806, 38
799, 37.861947279423475, 22
800, 37.909406531602144, 40
801, 37.95686578378081, 23
802, 38.00432503595948, 30
803, 38.05178428813815, 41
804, 38.09924354031682, 32
805, 38.14670279249549, 30
806, 38.19416204467416, 31
807, 38.24162129685283, 29
808, 38.289080549031496, 52
809, 38.336539801210165, 41
810, 38.383999053388834, 37
811, 38.4314583055675, 43
812, 38.47891755774617, 30
813, 38.52637680992484, 32
814, 38.57383606210351, 26
815, 38.62129531428218, 36
816, 38.66875456646085, 36
817, 38.71621381863952, 45
818, 38.763673070818186, 34
819, 38.811132322996855, 41
820, 38.858591575175524, 34
821, 38.90605082735419, 45
822, 38.95351007953286, 43
823, 39.00096933171153, 26
824, 39.0484285838902, 33
825, 39.09588783606887, 34
826, 39.14334708824754, 33
827, 39.19080634042621, 32
828, 39.238265592604876, 45
829, 39.285724844783545, 38
830, 39.33318409696221, 37
831, 39.38064334914088, 29
832, 39.42810260131955, 36
833, 39.47556185349822, 39
834, 39.52302110567689, 29
835, 39.57048035785556, 25
836, 39.61793961003423, 35
837, 39.665398862212896, 43
838, 39.712858114391565, 33
839, 39.760317366570234, 22
840, 39.8077766187489, 36
841, 39.85523587092757, 21
842, 39.90269512310624, 39
843, 39.95015437528491, 41
844, 39.99761362746358, 28
845, 40.04507287964225, 38
846, 40.09253213182092, 36
847, 40.139991383999586, 31
848, 40.187450636178255, 26
849, 40.234909888356924, 38
850, 40.28236914053559, 29
851, 40.32982839271426, 32
852, 40.37728764489293, 39
853, 40.4247468970716, 27
854, 40.47220614925027, 38
855, 40.51966540142894, 45
856, 40.56712465360761, 37
857, 40.614583905786276, 38
858, 40.662043157964945, 46
859, 40.709502410143614, 26
860, 40.75696166232228, 29
861, 40.80442091450095, 34
862, 40.85188016667962, 41
863, 40.89933941885829, 30
864, 40.94679867103696, 27
865, 40.99425792321563, 32
866, 41.0417171753943, 38
867, 41.089176427572966, 30
868, 41.136635679751635, 34
869, 41.184094931930304, 44
870, 41.23155418410897, 24
871, 41.27901343628764, 33
872, 41.32647268846631, 35
873, 41.37393194064498, 43
874, 41.42139119282365, 40
875, 41.46885044500232, 38
876, 41.516309697180986, 23
877, 41.563768949359655, 34
878, 41.611228201538324, 34
879, 41.65868745371699, 42
880, 41.70614670589566, 27
881, 41.75360595807433, 27
882, 41.801065210253, 43
883, 41.84852446243167, 39
884, 41.89598371461034, 37
885, 41.94344296678901, 28
886, 41.990902218967676, 43
887, 42.038361471146345, 29
888, 42.085820723325014, 28
889, 42.13327997550368, 36
890, 42.18073922768235, 33
891, 42.22819847986102, 35
892, 42.27565773203969, 35
893, 42.32311698421836, 37
894, 42.37057623639703, 30
895, 42.4180354885757, 22
896, 42.465494740754366, 40
897, 42.512953992933035, 37
898, 42.560413245111704, 44
899, 42.60787249729037, 37
900, 42.65533174946904, 34
901, 42.70279100164771, 41
902, 42.75025025382638, 34
903, 42.79770950600505, 39
904, 42.84516875818372, 31
905, 42.89262801036239, 38
906, 42.940087262541056, 39
907, 42.987546514719725, 35
908, 43.035005766898394, 40
909, 43.08246501907706, 33
910, 43.12992427125573, 24
911, 43.1773835234344, 32
912, 43.22484277561307, 28
913, 43.27230202779174, 31
914, 43.31976127997041, 24
915, 43.36722053214908, 33
916, 43.414679784327745, 47
917, 43.462139036506414, 27
918, 43.50959828868508, 37
919, 43.55705754086375, 32
920, 43.60451679304242, 26
921, 43.65197604522109, 27
922, 43.69943529739976, 34
923, 43.74689454957843, 39
924, 43.7943538017571, 36
925, 43.841813053935766, 55
926, 43.889272306114435, 38
927, 43.936731558293104, 44
928, 43.98419081047177, 40
929, 44.03165006265044, 30
930, 44.07910931482911, 26
931, 44.12656856700778, 34
932, 44.17402781918645, 36
933, 44.22148707136512, 38
934, 44.26894632354379, 35
935, 44.316405575722456, 29
936, 44.363864827901125, 45
937, 44.411324080079794, 33
938, 44.45878333225846, 32
939, 44.50624258443713, 40
940, 44.5537018366158, 33
941, 44.60116108879447, 32
942, 44.64862034097314, 28
943, 44.69607959315181, 36
944, 44.74353884533048, 33
945, 44.790998097509146, 29
946, 44.838457349687815, 42
947, 44.885916601866484, 38
948, 44.93337585404515, 43
949, 44.98083510622382, 37
950, 45.02829435840249, 46
951, 45.07575361058116, 35
952, 45.12321286275983, 32
953, 45.1706721149385, 46
954, 45.21813136711717, 26
955, 45.265590619295835, 31
956, 45.313049871474504, 28
957, 45.36050912365317, 32
958, 45.40796837583184, 30
959, 45.45542762801051, 36
960, 45.50288688018918, 25
961, 45.55034613236785, 31
962, 45.59780538454652, 36
963, 45.64526463672519, 33
964, 45.692723888903856, 30
965, 45.740183141082525, 33
966, 45.787642393261194, 40
967, 45.83510164543986, 58
